label,area,diameter,eccentricity,solidity,mean_intensity
814,115.0,12.100518486599809,0.6353991529853843,0.9274193548387096,0.790455796390323
815,14.0,4.222008245644752,0.9531705052445997,0.875,0.7068729847189121
816,68.0,9.304852983362556,0.8884321880324123,0.8395061728395061,0.7650729882237487
817,17.0,4.652426491681278,0.8121632177758055,0.85,0.8906295099001327
818,3.0,1.9544100476116797,1.0,1.0,0.7996810598626104
819,139.0,13.303394180365686,0.7738114138420135,0.9144736842105263,0.7745078225937405
820,26.0,5.753627391751592,0.9421223370413894,0.9285714285714286,0.7706886464859968
821,40.0,7.136496464611085,0.9758261185495282,0.9090909090909091,0.8231032262021591
822,9.0,3.385137501286538,0.8468413944019119,0.8181818181818182,0.9234543670264966
823,9.0,3.385137501286538,0.8468413944019119,0.8181818181818182,0.806121197252208
824,1.0,1.1283791670955126,0.0,1.0,0.651067222767419
825,28.0,5.970821321441846,0.988658754454108,0.8235294117647058,0.813089250665919
826,132.0,12.964089628857149,0.8671613247745824,0.7719298245614035,0.8024620282808458
827,47.0,7.735777827895049,0.6264016328314452,0.8545454545454545,0.7712961706303634
828,45.0,7.569397566060481,0.4725024648934123,0.9183673469387755,0.8328263002944063
829,1.0,1.1283791670955126,0.0,1.0,0.6551766437684003
830,191.0,15.594510349620345,0.7360337278526057,0.8232758620689655,0.7611760708835784
831,240.0,17.480774889473267,0.5698895175403547,0.933852140077821,0.863516877248937
832,95.0,10.998079684646791,0.9483401157927654,0.9595959595959596,0.7840129642063942
833,17.0,4.652426491681278,0.7086423846392491,1.0,0.7089274375108238
834,15.0,4.370193722368317,0.9540178996620903,0.8333333333333334,0.7637634936211973
835,15.0,4.370193722368317,0.7112392570688579,0.8823529411764706,0.797477101733726
836,126.0,12.666024736934256,0.7138975663734318,0.8571428571428571,0.7641697626057292
837,32.0,6.383076486422923,0.7012456678956583,0.9696969696969697,0.743580946393523
838,4.0,2.256758334191025,1.0,1.0,0.8040051521099116
839,17.0,4.652426491681278,0.761192100077531,0.85,0.9061832534780349
840,3.0,1.9544100476116797,1.0,1.0,0.6704285246974159
841,30.0,6.180387232371033,0.9111188645478143,0.7692307692307693,0.7681386980700033
842,10.0,3.5682482323055424,0.9563728019160793,0.9090909090909091,0.7429035819430815
843,63.0,8.95623198216277,0.7153288123248875,0.9545454545454546,0.7806322725361
844,78.0,9.965574970333758,0.6699652840673271,0.9285714285714286,0.8248314083691906
845,21.0,5.170882945826411,0.8193183485776384,0.9130434782608695,0.8583374223094538
846,13.0,4.068428945128219,0.8064425896179158,1.0,0.7100900203819732
847,65.0,9.09728368293446,0.7116723362528393,0.8783783783783784,0.8237487733071638
848,51.0,8.058239062071396,0.2653129543578349,0.9444444444444444,0.8154260232061421
849,22.0,5.292567428401227,0.8238458479443822,0.9166666666666666,0.8007906592916405
850,32.0,6.383076486422923,0.5733743341122403,0.8648648648648649,0.7491681489205102
851,32.0,6.383076486422923,0.8544584603106523,0.9142857142857143,0.8065083721786066
852,353.0,21.200319792199185,0.7385284704428321,0.9463806970509383,0.8987092272321641
853,38.0,6.955796338302048,0.8703701465751047,0.95,0.7911426320954495
854,2.0,1.5957691216057308,1.0,1.0,0.7546000981354268
855,34.0,6.579524642479541,0.6209483251614358,0.918918918918919,0.689260665011834
856,26.0,5.753627391751592,0.8727978971260394,0.896551724137931,0.7581928927304294
857,84.0,10.341765891652821,0.6647299979058755,0.7368421052631579,0.7703536088134959
858,34.0,6.579524642479541,0.9024890877859698,0.7555555555555555,0.7980286324539629
859,17.0,4.652426491681278,0.9658358903628801,0.85,0.703566068232985
860,19.0,4.918490759365935,0.9734313932988269,0.8260869565217391,0.762605882960591
861,13.0,4.068428945128219,0.7027994916802893,1.0,0.7622150298180721
862,12.0,3.9088200952233594,1.0,1.0,0.7920704530585541
863,78.0,9.965574970333758,0.6156279797951328,0.9176470588235294,0.8060881709066203
864,2.0,1.5957691216057308,1.0,1.0,0.651067222767419
865,32.0,6.383076486422923,0.6622962808565088,0.9411764705882353,0.7374513156280667
866,14.0,4.222008245644752,0.6708203932499369,1.0,0.7034995794195991
867,49.0,7.898654169668588,0.7519301115171972,0.8596491228070176,0.78103532875368
868,227.0,17.000746355818674,0.9422528718147077,0.8345588235294118,0.8904928062841257
869,58.0,8.593479713983122,0.7266444876018353,0.8529411764705882,0.6909939595952761
870,83.0,10.280023453913834,0.759215373383696,0.8924731182795699,0.8176114664743368
871,2.0,1.5957691216057308,1.0,1.0,0.7965223258096172
872,36.0,6.770275002573076,0.8965470165323769,0.9230769230769231,0.7732679778650093
873,82.0,10.217907939900583,0.6971985250166446,0.9213483146067416,0.8181734543670264
874,37.0,6.863662517577698,0.6237858049669015,0.8409090909090909,0.687587857730154
875,58.0,8.593479713983122,0.8136805537394229,0.7631578947368421,0.7641164850597273
876,25.0,5.641895835477563,0.8644693659833856,0.9259259259259259,0.7415922473012757
877,26.0,5.753627391751592,0.6291093595115603,0.9629629629629629,0.760308937872726
878,28.0,5.970821321441846,0.82915619758885,1.0,0.6937802292163184
879,15.0,4.370193722368317,0.9540178996620902,0.8333333333333334,0.7093596663395485
880,2.0,1.5957691216057308,1.0,1.0,0.7018829735034348
881,18.0,4.787307364817192,0.9679343314542938,0.8181818181818182,0.7982260658597754
882,103.0,11.451797811161432,0.44962796323847304,0.8956521739130435,0.8379425621921358
883,112.0,11.941642642883693,0.5553995338674699,0.9256198347107438,0.8647105662063649
